CustomerKey,CustomerID,Country
1167,17871,United Kingdom
1168,12631,Finland
1169,17227,United Kingdom
1170,12860,United Kingdom
1171,17454,United Kingdom
1172,15224,United Kingdom
1173,12813,Netherlands
1174,15489,United Kingdom
1175,14451,United Kingdom
1176,14421,United Kingdom
1177,17801,United Kingdom
1178,16595,United Kingdom
1179,13907,United Kingdom
1180,16510,United Kingdom
1181,14420,United Kingdom
1182,16524,United Kingdom
1183,16166,United Kingdom
1184,16434,United Kingdom
1185,13869,United Kingdom
1186,13616,United Kingdom
1187,17591,United Kingdom
1188,14892,United Kingdom
1189,12877,United Kingdom
1190,14441,United Kingdom
1191,14754,United Kingdom
1192,15747,United Kingdom
1193,15795,United Kingdom
1194,18057,United Kingdom
1195,14461,United Kingdom
1196,14442,Channel Islands
1197,17966,United Kingdom
1198,15164,United Kingdom
1199,17048,United Kingdom
1200,17773,United Kingdom
1201,16954,United Kingdom
1202,15375,United Kingdom
1203,14343,United Kingdom
1204,15697,United Kingdom
1205,16867,United Kingdom
1206,16287,United Kingdom
1207,15198,United Kingdom
1208,13877,United Kingdom
1209,12470,Unspecified
1210,17769,United Kingdom
1211,17706,United Kingdom
1212,12468,Germany
1213,14715,United Kingdom
1214,12589,France
1215,16087,United Kingdom
1216,14472,United Kingdom
1217,13555,United Kingdom
1218,12733,USA
1219,14413,United Kingdom
1220,13315,United Kingdom
1221,17245,United Kingdom
1222,17307,United Kingdom
1223,17963,United Kingdom
1224,14983,United Kingdom
1225,13397,United Kingdom
1226,12987,United Kingdom
1227,13027,United Kingdom
1228,16727,United Kingdom
1229,14556,United Kingdom
1230,14388,United Kingdom
1231,17220,United Kingdom
1232,17356,United Kingdom
1233,17794,United Kingdom
1234,15191,United Kingdom
1235,14649,United Kingdom
1236,14595,United Kingdom
1237,16085,United Kingdom
1238,13982,United Kingdom
1239,17875,United Kingdom
1240,16634,United Kingdom
1241,14207,United Kingdom
1242,15095,United Kingdom
1243,12986,United Kingdom
1244,14431,United Kingdom
1245,14714,United Kingdom
1246,14530,United Kingdom
1247,14320,United Kingdom
1248,15910,United Kingdom
1249,13527,United Kingdom
1250,15885,United Kingdom
1251,14064,United Kingdom
1252,15296,United Kingdom
1253,14439,Greece
1254,13543,United Kingdom
1255,15682,United Kingdom
1256,17320,United Kingdom
1257,15126,United Kingdom
1258,17180,United Kingdom
1259,13413,United Kingdom
1260,13192,United Kingdom
1261,14854,United Kingdom
1262,16229,United Kingdom
1263,14274,United Kingdom
1264,17460,United Kingdom
1265,12531,Germany
1266,13889,United Kingdom
1267,14640,United Kingdom
1268,14837,United Kingdom
1269,17242,United Kingdom
1270,17618,United Kingdom
1271,17335,United Kingdom
1272,17780,United Kingdom
1273,16950,United Kingdom
1274,12916,United Kingdom
1275,13036,United Kingdom
1276,14879,United Kingdom
1277,12703,Germany
1278,13249,United Kingdom
1279,15727,United Kingdom
1280,15711,United Kingdom
1281,14701,United Kingdom
1282,16255,United Kingdom
1283,14070,United Kingdom
1284,17071,United Kingdom
1285,14522,United Kingdom
1286,17141,United Kingdom
1287,13209,United Kingdom
1288,15696,United Kingdom
1289,13729,United Kingdom
1290,14044,United Kingdom
1291,17142,United Kingdom
1292,15434,United Kingdom
1293,15483,United Kingdom
1294,14986,United Kingdom
1295,17584,United Kingdom
1296,14870,United Kingdom
1297,15303,United Kingdom
1298,13488,United Kingdom
1299,17810,United Kingdom
1300,18199,United Kingdom
1301,13477,United Kingdom
1302,16795,United Kingdom
1303,17419,United Kingdom
1304,16004,United Kingdom
1305,14628,United Kingdom
1306,15611,United Kingdom
1307,14376,United Kingdom
1308,12857,United Kingdom
1309,14538,United Kingdom
1310,17218,United Kingdom
1311,13650,United Kingdom
1312,15259,United Kingdom
1313,13971,United Kingdom
1314,15218,United Kingdom
1315,15950,United Kingdom
1316,17353,United Kingdom
1317,17536,United Kingdom
1318,15003,United Kingdom
1319,16481,United Kingdom
1320,13459,United Kingdom
1321,16281,United Kingdom
1322,12905,United Kingdom
1323,12361,Belgium
1324,17059,United Kingdom
1325,15845,United Kingdom
1326,17050,United Kingdom
1327,17726,United Kingdom
1328,13514,United Kingdom
1329,15766,United Kingdom
1330,15959,United Kingdom
1331,15073,United Kingdom
1332,13698,United Kingdom
1333,16051,United Kingdom
1334,14365,United Kingdom
1335,12873,United Kingdom
1336,15695,United Kingdom
1337,15638,United Kingdom
1338,15798,United Kingdom
1339,14551,United Kingdom
1340,12869,United Kingdom
1341,17604,United Kingdom
1342,15389,United Kingdom
1343,16430,United Kingdom
1344,13048,United Kingdom
1345,15797,United Kingdom
1346,16320,Unspecified
1347,13101,United Kingdom
1348,18016,United Kingdom
1349,14167,United Kingdom
1350,14279,United Kingdom
1351,17695,United Kingdom
1352,17982,United Kingdom
1353,14672,United Kingdom
1354,15563,United Kingdom
1355,13820,United Kingdom
1356,14613,United Kingdom
1357,16326,United Kingdom
1358,15544,United Kingdom
1359,16137,United Kingdom
1360,18194,United Kingdom
1361,13615,United Kingdom
1362,16262,United Kingdom
1363,17905,United Kingdom
1364,15861,United Kingdom
1365,15192,United Kingdom
1366,14469,United Kingdom
1367,13851,United Kingdom
1368,15487,United Kingdom
1369,13480,United Kingdom
1370,15251,United Kingdom
1371,12823,United Kingdom
1372,13583,United Kingdom
1373,14249,United Kingdom
1374,16673,United Kingdom
1375,15182,United Kingdom
1376,16390,United Kingdom
1377,14068,United Kingdom
1378,15943,United Kingdom
1379,16923,United Kingdom
1380,15013,United Kingdom
1381,15588,United Kingdom
1382,17137,United Kingdom
1383,14481,United Kingdom
1384,16014,United Kingdom
1385,14820,United Kingdom
1386,15385,United Kingdom
1387,12483,Sweden
1388,13443,United Kingdom
1389,13392,United Kingdom
1390,14306,United Kingdom
1391,13897,United Kingdom
1392,15338,United Kingdom
1393,18212,United Kingdom
1394,16655,United Kingdom
1395,12668,Germany
1396,17107,United Kingdom
1397,17176,United Kingdom
1398,13478,United Kingdom
1399,14637,United Kingdom
1400,15022,United Kingdom
1401,14370,United Kingdom
1402,12810,Japan
1403,14047,United Kingdom
1404,17365,United Kingdom
1405,12800,Portugal
1406,12711,Germany
1407,15416,United Kingdom
1408,13511,United Kingdom
1409,16415,United Kingdom
1410,15512,United Kingdom
1411,14821,United Kingdom
1412,13156,United Kingdom
1413,17361,United Kingdom
1414,13628,United Kingdom
1415,15480,Malta
1416,18064,United Kingdom
1417,17350,United Kingdom
1418,15564,United Kingdom
1419,15803,United Kingdom
1420,13584,United Kingdom
1421,17146,United Kingdom
1422,15279,United Kingdom
1423,18175,United Kingdom
1424,17163,United Kingdom
1425,13975,United Kingdom
1426,16300,United Kingdom
1427,12848,United Kingdom
1428,13538,United Kingdom
1429,17876,United Kingdom
1430,17092,United Kingdom
1431,16067,United Kingdom
1432,12805,Netherlands
1433,13553,United Kingdom
1434,16928,United Kingdom
1435,13757,United Kingdom
1436,17311,United Kingdom
1437,16840,United Kingdom
1438,16081,United Kingdom
1439,14399,United Kingdom
1440,12396,RSA
1441,15448,United Kingdom
1442,18101,United Kingdom
1443,13619,United Kingdom
1444,16834,United Kingdom
1445,17690,United Kingdom
1446,12840,United Kingdom
1447,14545,United Kingdom
1448,15023,United Kingdom
1449,14038,United Kingdom
1450,15591,United Kingdom
1451,14497,United Kingdom
1452,15732,United Kingdom
1453,12373,Austria
1454,16583,United Kingdom
1455,17281,United Kingdom
1456,16383,United Kingdom
1457,16412,United Kingdom
1458,13783,United Kingdom
1459,15167,United Kingdom
1460,17138,United Kingdom
1461,16986,United Kingdom
1462,12500,Germany
1463,17309,United Kingdom
1464,16266,United Kingdom
1465,15365,United Kingdom
1466,17328,United Kingdom
1467,18267,United Kingdom
1468,12853,United Kingdom
1469,13009,United Kingdom
1470,16147,United Kingdom
1471,13658,United Kingdom
1472,16704,United Kingdom
1473,15784,United Kingdom
1474,14682,United Kingdom
1475,15660,United Kingdom
1476,13700,United Kingdom
1477,15580,United Kingdom
1478,15422,United Kingdom
1479,15584,United Kingdom
1480,16788,United Kingdom
1481,16225,United Kingdom
1482,12402,Belgium
1483,14562,United Kingdom
1484,17550,United Kingdom
1485,16082,United Kingdom
1486,16212,United Kingdom
1487,17342,United Kingdom
1488,17504,United Kingdom
1489,14227,United Kingdom
1490,13497,United Kingdom
1491,16161,United Kingdom
1492,13870,United Kingdom
1493,16246,United Kingdom
1494,13417,United Kingdom
1495,13304,United Kingdom
1496,14884,United Kingdom
1497,16078,United Kingdom
1498,15339,United Kingdom
1499,16781,United Kingdom
1500,17514,United Kingdom
1501,17294,United Kingdom
1502,17647,United Kingdom
1503,12524,Germany
1504,12665,Germany
1505,17319,United Kingdom
1506,17774,United Kingdom
1507,15892,United Kingdom
1508,13119,United Kingdom
1509,12370,Austria
1510,13131,United Kingdom
1511,14609,United Kingdom
1512,17577,United Kingdom
1513,15082,United Kingdom
1514,12645,Germany
1515,12621,Germany
1516,16344,United Kingdom
1517,17731,United Kingdom
1518,13976,United Kingdom
1519,13242,United Kingdom
1520,16419,United Kingdom
1521,13985,United Kingdom
1522,16873,United Kingdom
1523,12663,Germany
1524,16530,United Kingdom
1525,13092,United Kingdom
1526,12932,United Kingdom
1527,18058,United Kingdom
1528,15176,United Kingdom
1529,13164,United Kingdom
1530,12776,Portugal
1531,17201,United Kingdom
1532,17575,United Kingdom
1533,12474,Germany
1534,16577,United Kingdom
1535,12670,France
1536,15765,United Kingdom
1537,12567,France
1538,14115,United Kingdom
1539,14072,United Kingdom
1540,16992,United Kingdom
1541,14301,United Kingdom
1542,17685,United Kingdom
1543,14190,United Kingdom
1544,15244,United Kingdom
1545,13288,United Kingdom
1546,13551,United Kingdom
1547,16839,United Kingdom
1548,15807,United Kingdom
1549,16978,United Kingdom
1550,13629,United Kingdom
1551,13291,United Kingdom
1552,16553,United Kingdom
1553,13815,Germany
1554,16895,United Kingdom
1555,15293,United Kingdom
1556,15504,United Kingdom
1557,12695,France
1558,13223,United Kingdom
1559,17226,United Kingdom
1560,17547,United Kingdom
1561,15278,United Kingdom
1562,15288,United Kingdom
1563,12976,United Kingdom
1564,17258,United Kingdom
1565,17955,United Kingdom
1566,17029,United Kingdom
1567,15372,United Kingdom
1568,13446,United Kingdom
1569,16608,United Kingdom
1570,15561,United Kingdom
1571,17108,United Kingdom
1572,15425,United Kingdom
1573,15538,United Kingdom
1574,16136,United Kingdom
1575,13421,United Kingdom
1576,13587,United Kingdom
1577,14970,United Kingdom
1578,15272,United Kingdom
1579,17285,United Kingdom
1580,16838,United Kingdom
1581,15964,United Kingdom
1582,14909,United Kingdom
1583,18179,United Kingdom
1584,14943,United Kingdom
1585,12426,Germany
1586,12391,Cyprus
1587,14282,United Kingdom
1588,12380,Belgium
1589,16330,United Kingdom
1590,17136,United Kingdom
1591,15371,United Kingdom
1592,16544,United Kingdom
1593,16860,United Kingdom
1594,17241,United Kingdom
1595,17442,United Kingdom
1596,17644,United Kingdom
1597,15323,United Kingdom
1598,13802,United Kingdom
1599,14369,United Kingdom
1600,16359,United Kingdom
1601,14989,United Kingdom
1602,16584,United Kingdom
1603,13407,United Kingdom
1604,17171,United Kingdom
1605,14639,United Kingdom
1606,17778,United Kingdom
1607,17789,United Kingdom
1608,15325,United Kingdom
1609,12960,United Kingdom
1610,13503,United Kingdom
1611,12972,United Kingdom
1612,17931,United Kingdom
1613,13842,United Kingdom
1614,16911,United Kingdom
1615,16774,United Kingdom
1616,14944,United Kingdom
1617,13659,United Kingdom
1618,18285,United Kingdom
1619,14244,United Kingdom
1620,17560,United Kingdom
1621,13613,United Kingdom
1622,13115,United Kingdom
1623,14276,United Kingdom
1624,17426,United Kingdom
1625,14584,United Kingdom
1626,16447,United Kingdom
1627,16938,United Kingdom
1628,18218,United Kingdom
1629,14322,United Kingdom
1630,14495,United Kingdom
1631,14890,United Kingdom
1632,13773,United Kingdom
1633,13020,United Kingdom
1634,12993,United Kingdom
1635,13431,United Kingdom
1636,12898,United Kingdom
1637,16170,United Kingdom
1638,13579,United Kingdom
1639,14152,United Kingdom
1640,18178,United Kingdom
1641,17763,United Kingdom
1642,12891,United Kingdom
1643,15693,United Kingdom
1644,17721,United Kingdom
1645,14686,United Kingdom
1646,18153,United Kingdom
1647,14783,United Kingdom
1648,18257,United Kingdom
1649,15306,United Kingdom
1650,16487,United Kingdom
1651,13333,United Kingdom
1652,13957,United Kingdom
1653,16574,United Kingdom
1654,13604,United Kingdom
1655,17145,United Kingdom
1656,13662,United Kingdom
1657,13552,United Kingdom
1658,13191,United Kingdom
1659,18283,United Kingdom
1660,12416,Australia
1661,13761,United Kingdom
1662,14878,United Kingdom
1663,15988,United Kingdom
1664,16693,United Kingdom
1665,15774,United Kingdom
1666,16948,United Kingdom
1667,13980,United Kingdom
1668,17332,United Kingdom
1669,15928,United Kingdom
1670,12945,United Kingdom
1671,14602,United Kingdom
1672,16273,United Kingdom
1673,13163,United Kingdom
1674,13540,United Kingdom
1675,12360,Austria
1676,13434,United Kingdom
1677,12389,Australia
1678,16619,United Kingdom
1679,14997,United Kingdom
1680,17439,United Kingdom
1681,13217,United Kingdom
1682,17195,United Kingdom
1683,17081,United Kingdom
1684,15754,United Kingdom
1685,17259,United Kingdom
1686,15673,United Kingdom
1687,16071,United Kingdom
1688,13340,United Kingdom
1689,17829,United Arab Emirates
1690,13513,United Kingdom
1691,12727,France
1692,17667,United Kingdom
1693,13330,United Kingdom
1694,15493,United Kingdom
1695,16416,United Kingdom
1696,13052,United Kingdom
1697,14726,United Kingdom
1698,15295,United Kingdom
1699,13772,United Kingdom
1700,15241,United Kingdom
1701,13490,United Kingdom
1702,15955,United Kingdom
1703,14681,United Kingdom
1704,15290,United Kingdom
1705,16388,United Kingdom
1706,12482,Sweden
1707,16406,United Kingdom
1708,12998,United Kingdom
1709,12907,United Kingdom
1710,15439,United Kingdom
1711,14284,United Kingdom
1712,12909,United Kingdom
1713,15659,United Kingdom
1714,13765,United Kingdom
1715,15058,United Kingdom
1716,16208,United Kingdom
1717,13944,United Kingdom
1718,14535,United Kingdom
1719,13469,United Kingdom
1720,13104,United Kingdom
1721,17358,United Kingdom
1722,16118,United Kingdom
1723,14006,United Kingdom
1724,16471,United Kingdom
1725,13334,United Kingdom
1726,14740,United Kingdom
1727,18009,United Kingdom
1728,17863,United Kingdom
1729,13771,United Kingdom
1730,13240,United Kingdom
1731,14402,United Kingdom
1732,17200,United Kingdom
1733,13935,United Kingdom
1734,16677,United Kingdom
1735,17534,United Kingdom
1736,13652,United Kingdom
1737,14770,United Kingdom
1738,17207,United Kingdom
1739,17883,United Kingdom
1740,17011,United Kingdom
1741,15366,United Kingdom
1742,16631,United Kingdom
1743,15124,United Kingdom
1744,13598,United Kingdom
1745,14177,United Kingdom
1746,16913,United Kingdom
1747,14459,United Kingdom
1748,16807,United Kingdom
1749,15477,United Kingdom
1750,15569,United Kingdom
1751,15149,United Kingdom
1752,14807,United Kingdom
1753,18046,United Kingdom
1754,17760,United Kingdom
1755,15990,United Kingdom
1756,15664,United Kingdom
1757,16939,United Kingdom
1758,13561,United Kingdom
1759,16283,United Kingdom
1760,17373,United Kingdom
1761,18069,United Kingdom
1762,14798,United Kingdom
1763,12598,France
1764,13010,United Kingdom
1765,15219,United Kingdom
1766,14131,United Kingdom
1767,16511,United Kingdom
1768,16037,United Kingdom
1769,13018,United Kingdom
1770,17305,United Kingdom
1771,16521,United Kingdom
1772,16519,United Kingdom
1773,17359,United Kingdom
1774,16731,United Kingdom
1775,14257,United Kingdom
1776,15603,United Kingdom
1777,17116,United Kingdom
1778,13911,United Kingdom
1779,17330,United Kingdom
1780,12731,France
1781,16946,United Kingdom
1782,17477,United Kingdom
1783,13797,United Kingdom
1784,13126,United Kingdom
1785,14818,United Kingdom
1786,12346,United Kingdom
1787,15927,United Kingdom
1788,16960,United Kingdom
1789,16177,United Kingdom
1790,12809,Portugal
1791,15606,United Kingdom
1792,13593,United Kingdom
1793,16520,United Kingdom
1794,13793,United Kingdom
1795,13663,United Kingdom
1796,16947,United Kingdom
1797,16099,United Kingdom
1798,18148,United Kingdom
1799,17020,United Kingdom
1800,13873,United Kingdom
1801,13294,United Kingdom
1802,12594,Italy
1803,16461,United Kingdom
1804,16636,United Kingdom
1805,13214,United Kingdom
1806,13722,United Kingdom
1807,13595,United Kingdom
1808,14142,United Kingdom
1809,18152,United Kingdom
1810,16285,United Kingdom
1811,14157,United Kingdom
1812,15875,United Kingdom
1813,13835,United Kingdom
1814,13377,United Kingdom
1815,17049,United Kingdom
1816,17930,United Kingdom
1817,15084,United Kingdom
1818,14097,United Kingdom
1819,18151,United Kingdom
1820,13879,United Kingdom
1821,16859,United Kingdom
1822,18272,United Kingdom
1823,17847,United Kingdom
1824,14018,United Kingdom
1825,14426,United Kingdom
1826,13881,United Kingdom
1827,17159,United Kingdom
1828,16096,United Kingdom
1829,15030,United Kingdom
1830,17448,United Kingdom
1831,12371,Switzerland
1832,17718,United Kingdom
1833,12399,Belgium
1834,13280,United Kingdom
1835,12568,Germany
1836,13476,United Kingdom
1837,12497,Germany
1838,18226,United Kingdom
1839,14957,United Kingdom
1840,14186,United Kingdom
1841,13544,United Kingdom
1842,13515,United Kingdom
1843,15094,United Kingdom
1844,17190,United Kingdom
1845,17006,United Kingdom
1846,15630,United Kingdom
1847,15978,United Kingdom
1848,14852,United Kingdom
1849,15929,United Kingdom
1850,14233,United Kingdom
1851,13799,United Kingdom
1852,16331,United Kingdom
1853,14172,United Kingdom
1854,13201,United Kingdom
1855,13508,United Kingdom
1856,16271,United Kingdom
1857,15443,United Kingdom
1858,14205,United Kingdom
1859,14877,United Kingdom
1860,18253,United Kingdom
1861,13764,United Kingdom
1862,17236,United Kingdom
1863,17589,United Kingdom
1864,17734,United Kingdom
1865,13276,United Kingdom
1866,16466,United Kingdom
1867,12530,Germany
1868,15631,United Kingdom
1869,18029,United Kingdom
1870,16984,United Kingdom
1871,16310,United Kingdom
1872,16534,United Kingdom
1873,17158,United Kingdom
1874,12369,Austria
1875,14493,United Kingdom
1876,15847,United Kingdom
1877,17298,United Kingdom
1878,15791,United Kingdom
1879,12765,Netherlands
1880,17682,United Kingdom
1881,12825,United Kingdom
1882,17325,United Kingdom
1883,16754,United Kingdom
1884,13157,United Kingdom
1885,17542,United Kingdom
1886,17857,United Kingdom
1887,12514,Italy
1888,17960,United Kingdom
1889,16628,United Kingdom
1890,17289,United Kingdom
1891,17672,United Kingdom
1892,17025,United Kingdom
1893,16537,United Kingdom
1894,17488,United Kingdom
1895,16681,United Kingdom
1896,13454,United Kingdom
1897,16275,United Kingdom
1898,16568,United Kingdom
1899,18245,United Kingdom
1900,17002,United Kingdom
1901,17661,United Kingdom
1902,17438,United Kingdom
1903,15250,United Kingdom
1904,16182,United Kingdom
1905,17266,United Kingdom
1906,15437,United Kingdom
1907,12495,Sweden
1908,15921,United Kingdom
1909,18039,United Kingdom
1910,17907,United Kingdom
1911,14147,United Kingdom
1912,15722,United Kingdom
1913,13627,United Kingdom
1914,16854,United Kingdom
1915,13283,United Kingdom
1916,16707,United Kingdom
1917,16756,United Kingdom
1918,12542,Spain
1919,14676,United Kingdom
1920,13316,United Kingdom
1921,12638,Sweden
1922,13484,United Kingdom
1923,16846,United Kingdom
1924,17348,United Kingdom
1925,13566,United Kingdom
1926,14924,United Kingdom
1927,14403,United Kingdom
1928,16258,United Kingdom
1929,13305,United Kingdom
1930,15558,United Kingdom
1931,16611,United Kingdom
1932,17338,United Kingdom
1933,14060,United Kingdom
1934,12954,United Kingdom
1935,16387,United Kingdom
1936,13715,United Kingdom
1937,14745,United Kingdom
1938,15221,United Kingdom
1939,15008,United Kingdom
1940,17065,United Kingdom
1941,17228,United Kingdom
1942,17588,United Kingdom
1943,16347,United Kingdom
1944,13795,United Kingdom
1945,14824,United Kingdom
1946,12692,France
1947,15941,United Kingdom
1948,13824,United Kingdom
1949,13724,United Kingdom
1950,13573,United Kingdom
1951,16586,United Kingdom
1952,15994,United Kingdom
1953,13183,United Kingdom
1954,18149,United Kingdom
1955,13688,United Kingdom
1956,15665,United Kingdom
1957,17849,United Kingdom
1958,14857,United Kingdom
1959,14645,United Kingdom
1960,14315,United Kingdom
1961,18135,United Kingdom
1962,15117,United Kingdom
1963,13530,United Kingdom
1964,14534,United Kingdom
1965,16242,United Kingdom
1966,14195,United Kingdom
1967,13600,United Kingdom
1968,15227,United Kingdom
1969,15123,United Kingdom
1970,12366,Cyprus
1971,15946,United Kingdom
1972,14873,United Kingdom
1973,14604,United Kingdom
1974,18063,United Kingdom
1975,14496,United Kingdom
1976,12701,Germany
1977,17478,United Kingdom
1978,14872,United Kingdom
1979,17568,United Kingdom
1980,17479,United Kingdom
1981,16652,United Kingdom
1982,13612,United Kingdom
1983,16777,United Kingdom
1984,13275,United Kingdom
1985,18196,United Kingdom
1986,17933,United Kingdom
1987,13371,United Kingdom
1988,16254,United Kingdom
1989,13406,United Kingdom
1990,15775,United Kingdom
1991,16336,United Kingdom
1992,18131,United Kingdom
1993,16571,United Kingdom
1994,18187,United Kingdom
1995,14427,United Kingdom
1996,16977,United Kingdom
1997,15819,United Kingdom
1998,14651,United Kingdom
1999,15918,United Kingdom
2000,14400,United Kingdom
2001,13057,United Kingdom
2002,16385,United Kingdom
2003,13243,United Kingdom
2004,15496,United Kingdom
2005,16303,United Kingdom
2006,16108,United Kingdom
2007,17349,United Kingdom
2008,13128,United Kingdom
2009,18247,United Kingdom
2010,16668,United Kingdom
2011,16199,United Kingdom
2012,13230,United Kingdom
2013,13150,United Kingdom
2014,17838,United Kingdom
2015,17738,United Kingdom
2016,16716,United Kingdom
2017,16008,United Kingdom
2018,14851,United Kingdom
2019,17673,United Kingdom
2020,13464,United Kingdom
2021,16508,United Kingdom
2022,12418,Switzerland
2023,14316,United Kingdom
2024,12908,United Kingdom
2025,15650,United Kingdom
2026,18085,United Kingdom
2027,17133,United Kingdom
2028,17472,United Kingdom
2029,13466,United Kingdom
2030,17587,United Kingdom
2031,17051,United Kingdom
2032,16039,United Kingdom
2033,16397,United Kingdom
2034,12796,Netherlands
2035,18078,United Kingdom
2036,12368,Cyprus
2037,13451,United Kingdom
2038,12639,Sweden
2039,14928,United Kingdom
2040,17552,United Kingdom
2041,13151,United Kingdom
2042,16132,United Kingdom
2043,13482,United Kingdom
2044,14175,United Kingdom
2045,13357,United Kingdom
2046,14355,United Kingdom
2047,14464,United Kingdom
2048,16441,United Kingdom
2049,17640,United Kingdom
2050,13706,United Kingdom
2051,14596,United Kingdom
2052,15105,United Kingdom
2053,16970,United Kingdom
2054,14166,United Kingdom
2055,16578,United Kingdom
2056,16615,United Kingdom
2057,13445,United Kingdom
2058,14762,United Kingdom
2059,14344,United Kingdom
2060,15869,United Kingdom
2061,13896,United Kingdom
2062,18189,United Kingdom
2063,13252,United Kingdom
2064,16077,United Kingdom
2065,13988,United Kingdom
2066,12742,United Arab Emirates
2067,16002,United Kingdom
2068,14729,United Kingdom
2069,15086,United Kingdom
2070,16444,United Kingdom
2071,14026,United Kingdom
2072,15447,United Kingdom
2073,16741,United Kingdom
2074,17072,United Kingdom
2075,14202,United Kingdom
2076,14947,United Kingdom
2077,15374,United Kingdom
2078,13849,United Kingdom
2079,17001,United Kingdom
2080,16090,United Kingdom
2081,13969,United Kingdom
2082,17301,United Kingdom
2083,13900,United Kingdom
2084,13285,United Kingdom
2085,12870,United Kingdom
2086,15027,United Kingdom
2087,16794,United Kingdom
2088,17484,United Kingdom
2089,12726,France
2090,13187,United Kingdom
2091,13705,United Kingdom
2092,14704,United Kingdom
2093,12791,Netherlands
2094,15698,United Kingdom
2095,14330,United Kingdom
2096,16286,United Kingdom
2097,15789,United Kingdom
2098,18188,United Kingdom
2099,17582,United Kingdom
2100,18166,United Kingdom
2101,14994,United Kingdom
2102,18215,United Kingdom
2103,16493,United Kingdom
2104,16601,United Kingdom
2105,14537,United Kingdom
2106,13117,United Kingdom
2107,14074,United Kingdom
2108,12477,Germany
2109,15249,United Kingdom
2110,14253,United Kingdom
2111,16833,United Kingdom
2112,15552,United Kingdom
2113,15848,United Kingdom
2114,13053,United Kingdom
2115,15289,United Kingdom
2116,17827,United Kingdom
2117,14378,United Kingdom
2118,14805,United Kingdom
2119,16934,United Kingdom
2120,16784,United Kingdom
2121,12910,United Kingdom
2122,15068,United Kingdom
2123,17518,United Kingdom
2124,14101,United Kingdom
2125,15423,United Kingdom
2126,14572,United Kingdom
2127,15570,United Kingdom
2128,17068,United Kingdom
2129,13684,United Kingdom
2130,14078,United Kingdom
2131,15231,United Kingdom
2132,16666,United Kingdom
2133,14583,United Kingdom
2134,14809,United Kingdom
2135,15141,United Kingdom
2136,13113,United Kingdom
2137,15981,United Kingdom
2138,16532,United Kingdom
2139,17994,United Kingdom
2140,16456,United Kingdom
2141,16502,United Kingdom
2142,17046,United Kingdom
2143,12496,Spain
2144,16036,United Kingdom
2145,16176,United Kingdom
2146,13412,United Kingdom
2147,17664,United Kingdom
2148,16455,United Kingdom
2149,17676,United Kingdom
2150,13051,United Kingdom
2151,12990,United Kingdom
2152,12861,United Kingdom
2153,14935,Channel Islands
2154,15029,United Kingdom
2155,15715,United Kingdom
2156,15575,United Kingdom
2157,17586,United Kingdom
2158,17464,United Kingdom
2159,17217,United Kingdom
2160,14235,United Kingdom
2161,15122,United Kingdom
2162,14492,United Kingdom
2163,14882,United Kingdom
2164,15742,United Kingdom
2165,13856,United Kingdom
2166,16658,United Kingdom
2167,13676,United Kingdom
2168,17602,United Kingdom
2169,18025,United Kingdom
2170,15792,United Kingdom
2171,15216,United Kingdom
2172,13803,United Kingdom
2173,18093,United Kingdom
2174,17889,United Kingdom
2175,14706,United Kingdom
2176,13179,United Kingdom
2177,15741,United Kingdom
2178,16133,United Kingdom
2179,13059,United Kingdom
2180,18056,United Kingdom
2181,16845,United Kingdom
2182,15454,United Kingdom
2183,15800,United Kingdom
2184,15125,United Kingdom
2185,16847,United Kingdom
2186,13219,United Kingdom
2187,13361,United Kingdom
2188,14893,United Kingdom
2189,12662,Germany
2190,15689,United Kingdom
2191,16377,United Kingdom
2192,14916,United Kingdom
2193,13582,United Kingdom
2194,18241,United Kingdom
2195,15173,United Kingdom
2196,13196,United Kingdom
2197,14200,United Kingdom
2198,15997,United Kingdom
2199,16130,United Kingdom
2200,14692,United Kingdom
2201,17993,United Kingdom
2202,13750,United Kingdom
2203,14049,United Kingdom
2204,16054,United Kingdom
2205,17669,United Kingdom
2206,14835,United Kingdom
2207,14694,United Kingdom
2208,14489,United Kingdom
2209,18173,United Kingdom
2210,15215,United Kingdom
2211,15770,United Kingdom
2212,14035,United Kingdom
2213,13939,United Kingdom
2214,13710,United Kingdom
2215,16654,United Kingdom
2216,13071,United Kingdom
2217,14825,United Kingdom
2218,14265,Unspecified
2219,13432,United Kingdom
2220,13207,United Kingdom
2221,17563,United Kingdom
2222,15252,United Kingdom
2223,12770,Japan
2224,13632,United Kingdom
2225,16941,United Kingdom
2226,14264,United Kingdom
2227,12643,France
2228,15112,United Kingdom
2229,13723,United Kingdom
2230,15201,United Kingdom
2231,12821,United Kingdom
2232,13640,United Kingdom
2233,16454,United Kingdom
2234,16369,United Kingdom
2235,17497,United Kingdom
2236,14758,United Kingdom
2237,13852,United Kingdom
2238,17553,United Kingdom
2239,14145,United Kingdom
2240,14855,United Kingdom
2241,16053,United Kingdom
2242,13712,United Kingdom
2243,14918,United Kingdom
2244,14813,United Kingdom
2245,13278,United Kingdom
2246,14450,United Kingdom
2247,14533,United Kingdom
2248,15613,United Kingdom
2249,17746,United Kingdom
2250,17110,United Kingdom
2251,17805,United Kingdom
2252,15062,United Kingdom
2253,15129,United Kingdom
2254,13197,United Kingdom
2255,16040,United Kingdom
2256,18246,United Kingdom
